timestamp,bag_id,color,x,y,movement,still_frames,on_board,in_hole
2026-03-24T09:47:40.845488,147,zwart,1254,693,0.0,1,0,0
2026-03-24T09:47:40.845709,173,groen,441,410,1.0,13,1,1
2026-03-24T09:47:40.845920,154,roze,649,445,0.0,531,1,0
2026-03-24T09:47:40.975079,163,zwart,1195,710,6.0828,0,0,0
2026-03-24T09:47:40.975848,147,zwart,1254,690,3.0,0,0,0
2026-03-24T09:47:40.976701,173,groen,441,408,2.0,0,1,1
2026-03-24T09:47:40.977175,154,roze,649,446,1.0,532,1,0
2026-03-24T09:47:41.102628,147,zwart,1253,691,1.4142,1,0,0
2026-03-24T09:47:41.103378,173,groen,441,409,1.0,1,1,1
2026-03-24T09:47:41.103998,154,roze,649,445,1.0,533,1,0
2026-03-24T09:47:41.228392,163,zwart,1191,710,4.0,0,0,0
2026-03-24T09:47:41.229110,147,zwart,1253,691,0.0,1,0,0
2026-03-24T09:47:41.229685,173,groen,440,409,1.0,2,1,1
2026-03-24T09:47:41.230226,154,roze,649,445,0.0,534,1,0
2026-03-24T09:47:41.359074,163,zwart,1198,709,7.0711,0,0,0
2026-03-24T09:47:41.359763,82,zwart,60,692,5.099,0,0,0
2026-03-24T09:47:41.360488,147,zwart,1253,689,2.0,0,0,0
2026-03-24T09:47:41.361062,173,groen,440,408,1.0,3,1,1
2026-03-24T09:47:41.361574,154,roze,649,445,0.0,535,1,0
2026-03-24T09:47:41.476371,163,zwart,1224,698,28.2312,0,0,0
2026-03-24T09:47:41.477214,173,groen,441,409,1.4142,4,1,1
2026-03-24T09:47:41.477700,154,roze,649,445,0.0,536,1,0
2026-03-24T09:47:41.596187,82,zwart,59,689,3.1623,0,0,0
2026-03-24T09:47:41.596837,163,zwart,1225,698,1.0,1,0,0
2026-03-24T09:47:41.597312,173,groen,440,409,1.0,5,1,1
2026-03-24T09:47:41.597822,154,roze,649,445,0.0,537,1,0
2026-03-24T09:47:41.717836,163,zwart,1225,697,1.0,1,0,0
2026-03-24T09:47:41.718568,173,groen,440,408,1.0,6,1,1
2026-03-24T09:47:41.719095,154,roze,649,445,0.0,538,1,0
2026-03-24T09:47:41.847342,82,zwart,59,691,2.0,0,0,0
2026-03-24T09:47:41.848278,163,zwart,1225,692,5.0,0,0,0
2026-03-24T09:47:41.848924,173,groen,441,409,1.4142,7,1,1
2026-03-24T09:47:41.849445,154,roze,649,445,0.0,539,1,0
2026-03-24T09:47:41.970094,163,zwart,1226,697,5.099,0,0,0
2026-03-24T09:47:41.970960,82,zwart,59,683,8.0,0,0,0
2026-03-24T09:47:41.971794,173,groen,441,409,0.0,8,1,1
2026-03-24T09:47:41.972411,154,roze,649,445,0.0,540,1,0
2026-03-24T09:47:42.091404,82,zwart,60,692,9.0554,0,0,0
2026-03-24T09:47:42.092134,163,zwart,1225,698,1.4142,1,0,0
2026-03-24T09:47:42.092644,173,groen,441,409,0.0,9,1,1
2026-03-24T09:47:42.093121,154,roze,649,445,0.0,541,1,0
2026-03-24T09:47:42.215961,163,zwart,1226,698,1.0,1,0,0
2026-03-24T09:47:42.216624,173,groen,440,409,1.0,10,1,1
2026-03-24T09:47:42.217092,154,roze,649,445,0.0,542,1,0
2026-03-24T09:47:42.339363,163,zwart,1194,710,34.176,0,0,0
2026-03-24T09:47:42.340553,147,zwart,1252,689,1.0,1,0,0
2026-03-24T09:47:42.341551,173,groen,441,408,1.4142,11,1,1
2026-03-24T09:47:42.341895,154,roze,649,445,0.0,543,1,0
2026-03-24T09:47:42.458929,163,zwart,1196,709,2.2361,0,0,0
2026-03-24T09:47:42.459388,147,zwart,1252,688,1.0,1,0,0
2026-03-24T09:47:42.459676,173,groen,441,408,0.0,12,1,1
2026-03-24T09:47:42.460048,154,roze,649,445,0.0,544,1,0
2026-03-24T09:47:42.582473,163,zwart,1194,710,2.2361,0,0,0
2026-03-24T09:47:42.582944,82,zwart,60,693,1.0,1,0,0
2026-03-24T09:47:42.583230,147,zwart,1253,691,3.1623,0,0,0
2026-03-24T09:47:42.583494,173,groen,441,409,1.0,13,1,1
2026-03-24T09:47:42.583747,154,roze,649,445,0.0,545,1,0
2026-03-24T09:47:42.704819,163,zwart,1194,710,0.0,1,0,0
2026-03-24T09:47:42.705501,147,zwart,1253,691,0.0,1,0,0
2026-03-24T09:47:42.705825,173,groen,441,409,0.0,14,1,1
2026-03-24T09:47:42.707409,154,roze,649,445,0.0,546,1,0
2026-03-24T09:47:42.828062,163,zwart,1197,709,3.1623,0,0,0
2026-03-24T09:47:42.828670,147,zwart,1254,691,1.0,1,0,0
2026-03-24T09:47:42.829026,82,zwart,59,689,4.1231,0,0,0
2026-03-24T09:47:42.829306,173,groen,441,409,0.0,15,1,1
2026-03-24T09:47:42.829553,154,roze,649,445,0.0,547,1,0
2026-03-24T09:47:42.949539,163,zwart,1197,709,0.0,1,0,0
2026-03-24T09:47:42.950036,82,zwart,59,689,0.0,1,0,0
2026-03-24T09:47:42.950346,147,zwart,1253,690,1.4142,1,0,0
2026-03-24T09:47:42.950649,173,groen,441,409,0.0,16,1,1
2026-03-24T09:47:42.950922,154,roze,649,445,0.0,548,1,0
2026-03-24T09:47:43.068340,82,zwart,59,688,1.0,1,0,0
2026-03-24T09:47:43.068949,147,zwart,1225,692,28.0713,0,0,0
2026-03-24T09:47:43.069316,173,groen,440,408,1.4142,17,1,1
2026-03-24T09:47:43.069626,154,roze,649,445,0.0,549,1,0
2026-03-24T09:47:43.190493,147,zwart,1222,699,7.6158,0,0,0
2026-03-24T09:47:43.190990,173,groen,441,408,1.0,18,1,1
2026-03-24T09:47:43.191332,154,roze,649,445,0.0,550,1,0
2026-03-24T09:47:43.311166,147,zwart,1223,700,1.4142,1,0,0
2026-03-24T09:47:43.311643,173,groen,441,409,1.0,19,1,1
2026-03-24T09:47:43.312042,154,roze,649,445,0.0,551,1,0
2026-03-24T09:47:43.430276,163,zwart,1192,710,5.099,0,0,0
2026-03-24T09:47:43.430765,147,zwart,1255,696,32.249,0,0,0
2026-03-24T09:47:43.431106,173,groen,442,409,1.0,20,1,1
2026-03-24T09:47:43.431447,154,roze,649,445,0.0,552,1,0
2026-03-24T09:47:43.550359,163,zwart,1197,709,5.099,0,0,0
2026-03-24T09:47:43.550853,147,zwart,1253,690,6.3246,0,0,0
2026-03-24T09:47:43.551186,173,groen,441,409,1.0,21,1,1
2026-03-24T09:47:43.551482,154,roze,649,445,0.0,553,1,0
2026-03-24T09:47:43.670928,163,zwart,1192,710,5.099,0,0,0
2026-03-24T09:47:43.672010,147,zwart,1253,691,1.0,1,0,0
2026-03-24T09:47:43.672372,173,groen,441,409,0.0,22,1,1
2026-03-24T09:47:43.672701,154,roze,649,445,0.0,554,1,0
2026-03-24T09:47:43.791668,163,zwart,1218,699,28.2312,0,0,0
2026-03-24T09:47:43.792223,173,groen,441,409,0.0,23,1,1
2026-03-24T09:47:43.792578,154,roze,649,445,0.0,555,1,0
2026-03-24T09:47:43.913765,82,zwart,60,695,7.0711,0,0,0
2026-03-24T09:47:43.914288,163,zwart,1225,685,15.6525,0,0,0
2026-03-24T09:47:43.914632,173,groen,441,409,0.0,24,1,1
2026-03-24T09:47:43.914922,154,roze,649,445,0.0,556,1,0
2026-03-24T09:47:44.028447,163,zwart,1225,683,2.0,0,0,0
2026-03-24T09:47:44.028878,173,groen,442,409,1.0,25,1,1
2026-03-24T09:47:44.029222,154,roze,649,445,0.0,557,1,0
2026-03-24T09:47:44.150273,82,zwart,59,689,6.0828,0,0,0
2026-03-24T09:47:44.150751,163,zwart,1224,675,8.0623,0,0,0
2026-03-24T09:47:44.151085,173,groen,441,408,1.4142,26,1,1
2026-03-24T09:47:44.151375,154,roze,649,445,0.0,558,1,0
2026-03-24T09:47:44.269949,82,zwart,58,679,10.0499,0,0,0
2026-03-24T09:47:44.270684,163,zwart,1225,670,5.099,0,0,0
2026-03-24T09:47:44.271026,173,groen,441,409,1.0,27,1,1
2026-03-24T09:47:44.271316,154,roze,649,445,0.0,559,1,0
2026-03-24T09:47:44.392144,82,zwart,59,689,10.0499,0,0,0
2026-03-24T09:47:44.392622,173,groen,441,409,0.0,28,1,1
2026-03-24T09:47:44.392929,154,roze,649,445,0.0,560,1,0
2026-03-24T09:47:44.511538,173,groen,441,409,0.0,29,1,1
2026-03-24T09:47:44.512057,154,roze,649,445,0.0,561,1,0
2026-03-24T09:47:44.624500,82,zwart,60,697,8.0623,0,0,0
2026-03-24T09:47:44.624977,173,groen,441,409,0.0,30,1,1
2026-03-24T09:47:44.625281,154,roze,649,445,0.0,562,1,0
2026-03-24T09:47:44.736469,173,groen,441,408,1.0,31,1,1
2026-03-24T09:47:44.737154,154,roze,649,445,0.0,563,1,0
2026-03-24T09:47:44.848643,173,groen,442,409,1.4142,32,1,1
2026-03-24T09:47:44.849098,154,roze,649,445,0.0,564,1,0
2026-03-24T09:47:44.960637,173,groen,441,409,1.0,33,1,1
2026-03-24T09:47:44.961131,154,roze,649,445,0.0,565,1,0
2026-03-24T09:47:45.072586,163,zwart,1198,709,47.4342,0,0,0
2026-03-24T09:47:45.073041,147,zwart,1253,691,0.0,1,0,0
2026-03-24T09:47:45.073303,173,groen,441,409,0.0,34,1,1
2026-03-24T09:47:45.073537,154,roze,649,445,0.0,566,1,0
2026-03-24T09:47:45.187527,147,zwart,1225,670,35.0,0,0,0
2026-03-24T09:47:45.188258,173,groen,441,408,1.0,35,1,1
2026-03-24T09:47:45.188747,154,roze,649,445,0.0,567,1,0
2026-03-24T09:47:45.302876,82,zwart,60,692,5.0,0,0,0
2026-03-24T09:47:45.303516,147,zwart,1224,659,11.0454,0,0,0
2026-03-24T09:47:45.304296,173,groen,442,409,1.4142,36,1,1
2026-03-24T09:47:45.304899,154,roze,649,445,0.0,568,1,0
2026-03-24T09:47:45.419696,163,zwart,1191,710,7.0711,0,0,0
2026-03-24T09:47:45.420416,82,zwart,58,681,11.1803,0,0,0
2026-03-24T09:47:45.420931,173,groen,441,408,1.4142,37,1,1
2026-03-24T09:47:45.421425,154,roze,649,445,0.0,569,1,0
2026-03-24T09:47:45.536311,175,geel,1267,50,999,0,0,0
2026-03-24T09:47:45.536850,176,geel,1169,29,999,0,0,0
2026-03-24T09:47:45.537645,82,zwart,59,684,3.1623,0,0,0
2026-03-24T09:47:45.538753,177,zwart,45,28,999,0,0,0
2026-03-24T09:47:45.539215,178,groen,132,15,999,0,0,0
2026-03-24T09:47:45.539873,154,roze,649,445,0.0,570,1,0
2026-03-24T09:47:45.670819,179,geel,1264,277,999,0,0,0
2026-03-24T09:47:45.671554,180,geel,1020,152,999,0,0,0
2026-03-24T09:47:45.672411,181,geel,523,174,999,0,0,0
2026-03-24T09:47:45.672899,182,geel,748,118,999,0,0,0
2026-03-24T09:47:45.673361,183,geel,935,114,999,0,0,0
2026-03-24T09:47:45.673550,82,zwart,54,648,36.3456,0,0,0
2026-03-24T09:47:45.673835,184,zwart,4,254,999,0,0,0
2026-03-24T09:47:45.673979,173,groen,441,409,1.0,38,1,1
2026-03-24T09:47:45.674184,154,roze,649,445,0.0,571,1,0
2026-03-24T09:47:45.805693,185,geel,1104,604,999,0,0,0
2026-03-24T09:47:45.806246,186,geel,990,581,999,0,0,0
2026-03-24T09:47:45.807254,187,geel,848,511,999,0,0,0
2026-03-24T09:47:45.808144,188,geel,831,453,999,0,1,0
2026-03-24T09:47:45.808732,189,geel,921,458,999,0,0,0
2026-03-24T09:47:45.809067,190,geel,219,210,59.6825,0,0,0
2026-03-24T09:47:45.809560,191,geel,138,208,999,0,0,0
2026-03-24T09:47:45.809906,192,geel,329,108,999,0,0,0
2026-03-24T09:47:45.810207,175,geel,1261,107,57.3149,0,0,0
2026-03-24T09:47:45.810663,193,geel,1163,115,999,0,0,0
2026-03-24T09:47:45.810992,176,geel,1127,62,53.4135,0,0,0
2026-03-24T09:47:45.811434,82,zwart,58,678,30.2655,0,0,0
2026-03-24T09:47:45.812045,194,zwart,47,592,999,0,0,0
2026-03-24T09:47:45.812565,195,zwart,20,379,999,0,0,0
2026-03-24T09:47:45.813095,184,zwart,6,278,24.0832,0,0,0
2026-03-24T09:47:45.813743,173,groen,440,410,1.4142,39,1,1
2026-03-24T09:47:45.814298,154,roze,649,445,0.0,572,1,0
2026-03-24T09:47:45.950789,196,geel,948,673,38.9487,0,0,0
2026-03-24T09:47:45.951470,197,geel,1124,655,36.7967,0,0,0
2026-03-24T09:47:45.952079,198,geel,906,575,999,0,0,0
2026-03-24T09:47:45.952638,199,geel,1152,530,999,0,0,0
2026-03-24T09:47:45.953140,186,geel,1037,520,58.1808,0,0,0
2026-03-24T09:47:45.953822,185,geel,1058,595,46.8722,0,0,0
2026-03-24T09:47:45.954359,187,geel,859,502,14.2127,0,0,0
2026-03-24T09:47:45.954812,200,geel,1271,201,999,0,0,0
2026-03-24T09:47:45.955259,201,geel,264,22,999,0,0,0
2026-03-24T09:47:45.955696,173,groen,439,410,1.0,40,1,1
2026-03-24T09:47:45.956256,154,roze,649,445,0.0,573,1,0
2026-03-24T09:47:46.090910,198,geel,909,584,9.4868,0,0,0
2026-03-24T09:47:46.091551,187,geel,847,509,13.8924,0,0,0
2026-03-24T09:47:46.092085,189,geel,933,492,36.0555,0,0,0
2026-03-24T09:47:46.092649,188,geel,831,450,3.0,0,1,0
2026-03-24T09:47:46.093242,202,geel,222,419,999,0,0,0
2026-03-24T09:47:46.093503,203,geel,219,359,999,0,0,0
2026-03-24T09:47:46.093680,204,geel,358,196,999,0,0,0
2026-03-24T09:47:46.093862,193,geel,1182,101,49.2037,0,0,0
2026-03-24T09:47:46.094213,205,geel,433,115,999,0,0,0
2026-03-24T09:47:46.094420,206,geel,528,91,999,0,0,0
2026-03-24T09:47:46.094575,173,groen,439,410,0.0,41,1,1
2026-03-24T09:47:46.094860,154,roze,649,445,0.0,574,1,0
2026-03-24T09:47:46.238602,207,geel,1270,357,999,0,0,0
2026-03-24T09:47:46.239441,203,geel,185,316,54.8179,0,0,0
2026-03-24T09:47:46.240136,208,geel,1039,277,999,0,0,0
2026-03-24T09:47:46.240835,209,geel,87,274,999,0,0,0
2026-03-24T09:47:46.241277,210,geel,1137,258,999,0,0,0
2026-03-24T09:47:46.241765,211,geel,941,244,999,0,0,0
2026-03-24T09:47:46.242121,212,geel,838,237,999,0,0,0
2026-03-24T09:47:46.242465,213,geel,903,197,999,0,0,0
2026-03-24T09:47:46.242787,181,geel,532,198,25.632,0,0,0
2026-03-24T09:47:46.243259,214,geel,610,124,55.7853,0,0,0
2026-03-24T09:47:46.243621,215,geel,438,186,999,0,0,0
2026-03-24T09:47:46.243969,182,geel,780,154,48.1664,0,0,0
2026-03-24T09:47:46.244403,206,geel,562,123,45.618,0,0,0
2026-03-24T09:47:46.244812,192,geel,371,116,42.7551,0,0,0
2026-03-24T09:47:46.245108,193,geel,1193,111,14.8661,0,0,0
2026-03-24T09:47:46.245353,216,geel,784,18,36.2491,0,0,0
2026-03-24T09:47:46.245590,217,geel,622,64,999,0,0,0
2026-03-24T09:47:46.245746,218,geel,937,34,999,0,0,0
2026-03-24T09:47:46.245883,173,groen,439,410,0.0,42,1,1
2026-03-24T09:47:46.246130,154,roze,649,445,0.0,575,1,0
2026-03-24T09:47:46.379249,185,geel,1088,588,30.8058,0,0,0
2026-03-24T09:47:46.379917,207,geel,1269,402,45.0111,0,0,0
2026-03-24T09:47:46.380247,219,geel,738,215,999,0,0,0
2026-03-24T09:47:46.380426,200,geel,1267,232,31.257,0,0,0
2026-03-24T09:47:46.380677,163,zwart,1190,710,1.0,1,0,0
2026-03-24T09:47:46.380929,147,zwart,1254,693,45.3431,0,0,0
2026-03-24T09:47:46.381170,173,groen,440,410,1.0,43,1,1
2026-03-24T09:47:46.381406,154,roze,649,445,0.0,576,1,0
2026-03-24T09:47:46.509301,209,geel,122,267,35.6931,0,0,0
2026-03-24T09:47:46.509826,219,geel,752,212,14.3178,0,0,0
2026-03-24T09:47:46.510261,206,geel,521,136,43.0116,0,0,0
2026-03-24T09:47:46.510865,205,geel,431,77,41.4367,0,0,0
2026-03-24T09:47:46.511692,192,geel,371,108,8.0,0,0,0
2026-03-24T09:47:46.512337,220,geel,863,65,999,0,0,0
2026-03-24T09:47:46.512560,173,groen,439,410,1.0,44,1,1
2026-03-24T09:47:46.512839,154,roze,649,445,0.0,577,1,0
2026-03-24T09:47:46.627100,173,groen,439,409,1.0,45,1,1
2026-03-24T09:47:46.627577,154,roze,649,445,0.0,578,1,0
2026-03-24T09:47:46.742142,173,groen,440,408,1.4142,46,1,1
2026-03-24T09:47:46.742870,154,roze,649,445,0.0,579,1,0
2026-03-24T09:47:46.868306,163,zwart,1192,710,2.0,0,0,0
2026-03-24T09:47:46.868970,82,zwart,60,691,13.1529,0,0,0
2026-03-24T09:47:46.869288,147,zwart,1254,692,1.0,1,0,0
2026-03-24T09:47:46.869799,173,groen,440,409,1.0,47,1,1
2026-03-24T09:47:46.870775,154,roze,649,445,0.0,580,1,0
2026-03-24T09:47:46.997728,163,zwart,1191,710,1.0,1,0,0
2026-03-24T09:47:46.998326,147,zwart,1253,690,2.2361,0,0,0
2026-03-24T09:47:46.998947,82,zwart,59,688,3.1623,0,0,0
2026-03-24T09:47:46.999373,173,groen,441,408,1.4142,48,1,1
2026-03-24T09:47:47.000158,154,roze,649,445,0.0,581,1,0
2026-03-24T09:47:47.126538,147,zwart,1254,693,3.1623,0,0,0
2026-03-24T09:47:47.127842,154,roze,649,445,0.0,582,1,0
2026-03-24T09:47:47.250848,163,zwart,1196,709,5.099,0,0,0
2026-03-24T09:47:47.251503,147,zwart,1253,692,1.4142,1,0,0
2026-03-24T09:47:47.252334,82,zwart,59,691,3.0,0,0,0
2026-03-24T09:47:47.252688,154,roze,649,445,0.0,583,1,0
2026-03-24T09:47:47.368783,163,zwart,1224,700,29.4109,0,0,0
2026-03-24T09:47:47.369442,82,zwart,58,680,11.0454,0,0,0
2026-03-24T09:47:47.369853,154,roze,649,445,0.0,584,1,0
2026-03-24T09:47:47.497413,163,zwart,1225,698,2.2361,0,0,0
2026-03-24T09:47:47.497921,82,zwart,58,677,3.0,0,0,0
2026-03-24T09:47:47.498272,154,roze,649,445,0.0,585,1,0
2026-03-24T09:47:47.623487,163,zwart,1225,699,1.0,1,0,0
2026-03-24T09:47:47.624168,82,zwart,58,681,4.0,0,0,0
2026-03-24T09:47:47.624804,184,zwart,3,252,26.1725,0,0,0
2026-03-24T09:47:47.625396,154,roze,649,445,0.0,586,1,0
2026-03-24T09:47:47.746032,163,zwart,1196,709,30.6757,0,0,0
2026-03-24T09:47:47.746710,147,zwart,1251,686,6.3246,0,0,0
2026-03-24T09:47:47.747198,82,zwart,58,682,1.0,1,0,0
2026-03-24T09:47:47.747675,154,roze,649,445,0.0,587,1,0
2026-03-24T09:47:47.864659,163,zwart,1195,710,1.4142,1,0,0
2026-03-24T09:47:47.865446,82,zwart,59,690,8.0623,0,0,0
2026-03-24T09:47:47.866025,147,zwart,1253,691,5.3852,0,0,0
2026-03-24T09:47:47.866569,154,roze,649,445,0.0,588,1,0
2026-03-24T09:47:47.989603,147,zwart,1253,683,8.0,0,0,0
2026-03-24T09:47:47.990264,173,groen,441,409,1.0,49,1,1
2026-03-24T09:47:47.990757,154,roze,649,445,0.0,589,1,0
2026-03-24T09:47:48.113880,147,zwart,1254,698,15.0333,0,0,0
2026-03-24T09:47:48.114568,82,zwart,59,690,0.0,1,0,0
2026-03-24T09:47:48.115051,173,groen,441,409,0.0,50,1,1
2026-03-24T09:47:48.115534,154,roze,649,445,0.0,590,1,0
2026-03-24T09:47:48.243702,163,zwart,1197,709,2.2361,0,0,0
2026-03-24T09:47:48.244231,147,zwart,1253,689,9.0554,0,0,0
2026-03-24T09:47:48.244588,173,groen,440,408,1.4142,51,1,1
2026-03-24T09:47:48.244906,154,roze,649,445,0.0,591,1,0
2026-03-24T09:47:48.371737,163,zwart,1191,710,6.0828,0,0,0
2026-03-24T09:47:48.372365,147,zwart,1253,691,2.0,0,0,0
2026-03-24T09:47:48.373610,82,zwart,59,690,0.0,1,0,0
2026-03-24T09:47:48.374817,173,groen,441,408,1.0,52,1,1
2026-03-24T09:47:48.375150,154,roze,649,445,0.0,592,1,0
2026-03-24T09:47:48.492971,163,zwart,1193,710,2.0,0,0,0
2026-03-24T09:47:48.493422,147,zwart,1257,699,8.9443,0,0,0
2026-03-24T09:47:48.493663,82,zwart,59,687,3.0,0,0,0
2026-03-24T09:47:48.493941,173,groen,441,408,0.0,53,1,1
2026-03-24T09:47:48.494256,154,roze,649,445,0.0,593,1,0
2026-03-24T09:47:48.612301,163,zwart,1193,710,0.0,1,0,0
2026-03-24T09:47:48.612752,147,zwart,1255,693,6.3246,0,0,0
2026-03-24T09:47:48.612985,82,zwart,58,681,6.0828,0,0,0
2026-03-24T09:47:48.613246,173,groen,442,409,1.4142,54,1,1
2026-03-24T09:47:48.613531,154,roze,649,445,0.0,594,1,0
2026-03-24T09:47:48.732792,163,zwart,1191,710,2.0,0,0,0
2026-03-24T09:47:48.733270,147,zwart,1252,688,5.831,0,0,0
2026-03-24T09:47:48.733621,82,zwart,58,680,1.0,1,0,0
2026-03-24T09:47:48.733943,173,groen,441,409,1.0,55,1,1
2026-03-24T09:47:48.734246,154,roze,649,445,0.0,595,1,0
2026-03-24T09:47:48.850392,163,zwart,1195,710,4.0,0,0,0
2026-03-24T09:47:48.850836,147,zwart,1253,690,2.2361,0,0,0
2026-03-24T09:47:48.851064,82,zwart,58,682,2.0,0,0,0
2026-03-24T09:47:48.851326,173,groen,441,408,1.0,56,1,1
2026-03-24T09:47:48.851611,154,roze,649,445,0.0,596,1,0
2026-03-24T09:47:48.974886,147,zwart,1224,698,30.0832,0,0,0
2026-03-24T09:47:48.975334,173,groen,440,408,1.0,57,1,1
2026-03-24T09:47:48.975568,154,roze,649,445,0.0,597,1,0
2026-03-24T09:47:49.099073,147,zwart,1225,683,15.0333,0,0,0
2026-03-24T09:47:49.099852,173,groen,441,409,1.4142,58,1,1
2026-03-24T09:47:49.100651,154,roze,649,445,0.0,598,1,0
2026-03-24T09:47:49.218764,147,zwart,1224,697,14.0357,0,0,0
2026-03-24T09:47:49.219458,173,groen,441,409,0.0,59,1,1
2026-03-24T09:47:49.219948,154,roze,649,445,0.0,599,1,0
2026-03-24T09:47:49.342634,163,zwart,1191,710,4.0,0,0,0
2026-03-24T09:47:49.343295,147,zwart,1253,691,29.6142,0,0,0
2026-03-24T09:47:49.343764,173,groen,441,409,0.0,60,1,1
2026-03-24T09:47:49.344304,154,roze,649,445,0.0,600,1,0
2026-03-24T09:47:49.472287,163,zwart,1193,710,2.0,0,0,0
2026-03-24T09:47:49.473501,147,zwart,1254,691,1.0,1,0,0
2026-03-24T09:47:49.474542,173,groen,441,408,1.0,61,1,1
2026-03-24T09:47:49.475144,154,roze,649,445,0.0,601,1,0
2026-03-24T09:47:49.602162,163,zwart,1194,710,1.0,1,0,0
2026-03-24T09:47:49.602860,147,zwart,1254,691,0.0,1,0,0
2026-03-24T09:47:49.603133,173,groen,441,408,0.0,62,1,1
2026-03-24T09:47:49.603836,154,roze,649,445,0.0,602,1,0
2026-03-24T09:47:49.723423,163,zwart,1199,709,5.099,0,0,0
2026-03-24T09:47:49.724116,82,zwart,59,690,8.0623,0,0,0
2026-03-24T09:47:49.724667,147,zwart,1253,690,1.4142,1,0,0
2026-03-24T09:47:49.725269,173,groen,440,409,1.4142,63,1,1
2026-03-24T09:47:49.725837,154,roze,649,445,0.0,603,1,0
2026-03-24T09:47:49.851675,163,zwart,1224,700,26.5707,0,0,0
2026-03-24T09:47:49.852185,82,zwart,59,686,4.0,0,0,0
2026-03-24T09:47:49.852585,173,groen,440,409,0.0,64,1,1
2026-03-24T09:47:49.853590,154,roze,649,445,0.0,604,1,0
2026-03-24T09:47:49.969024,82,zwart,59,687,1.0,1,0,0
2026-03-24T09:47:49.969684,163,zwart,1223,687,13.0384,0,0,0
2026-03-24T09:47:49.969924,173,groen,441,409,1.0,65,1,1
2026-03-24T09:47:49.970088,154,roze,649,445,0.0,605,1,0
2026-03-24T09:47:50.094744,82,zwart,58,683,4.1231,0,0,0
2026-03-24T09:47:50.095487,163,zwart,1223,687,0.0,1,0,0
2026-03-24T09:47:50.096610,173,groen,440,409,1.0,66,1,1
2026-03-24T09:47:50.097489,154,roze,649,445,0.0,606,1,0
2026-03-24T09:47:50.220357,163,zwart,1221,702,15.1327,0,0,0
2026-03-24T09:47:50.221037,173,groen,441,409,1.0,67,1,1
2026-03-24T09:47:50.221557,154,roze,649,445,0.0,607,1,0
2026-03-24T09:47:50.345633,163,zwart,1191,710,31.0483,0,0,0
2026-03-24T09:47:50.346254,147,zwart,1247,689,6.0828,0,0,0
2026-03-24T09:47:50.346551,82,zwart,59,684,1.4142,1,0,0
2026-03-24T09:47:50.346836,173,groen,441,409,0.0,68,1,1
2026-03-24T09:47:50.347111,154,roze,649,445,0.0,608,1,0
2026-03-24T09:47:50.468996,163,zwart,1196,709,5.099,0,0,0
2026-03-24T09:47:50.469652,147,zwart,1253,691,6.3246,0,0,0
2026-03-24T09:47:50.469912,82,zwart,58,683,1.4142,1,0,0
2026-03-24T09:47:50.470619,173,groen,441,409,0.0,69,1,1
2026-03-24T09:47:50.471081,154,roze,649,445,0.0,609,1,0
2026-03-24T09:47:50.598140,163,zwart,1192,710,4.1231,0,0,0
2026-03-24T09:47:50.598903,147,zwart,1253,689,2.0,0,0,0
2026-03-24T09:47:50.599374,173,groen,441,408,1.0,70,1,1
2026-03-24T09:47:50.599845,154,roze,649,445,0.0,610,1,0
2026-03-24T09:47:50.721981,163,zwart,1191,710,1.0,1,0,0
2026-03-24T09:47:50.722427,82,zwart,59,690,7.0711,0,0,0
2026-03-24T09:47:50.722646,147,zwart,1252,689,1.0,1,0,0
2026-03-24T09:47:50.722840,173,groen,441,409,1.0,71,1,1
2026-03-24T09:47:50.723343,154,roze,649,445,0.0,611,1,0
2026-03-24T09:47:50.848067,163,zwart,1192,710,1.0,1,0,0
2026-03-24T09:47:50.848518,82,zwart,59,689,1.0,1,0,0
2026-03-24T09:47:50.848737,147,zwart,1252,689,0.0,1,0,0
2026-03-24T09:47:50.849529,173,groen,441,409,0.0,72,1,1
2026-03-24T09:47:50.849979,154,roze,649,445,0.0,612,1,0
2026-03-24T09:47:50.973514,82,zwart,59,690,1.0,1,0,0
2026-03-24T09:47:50.973939,147,zwart,1226,691,26.0768,0,0,0
2026-03-24T09:47:50.974162,173,groen,441,409,0.0,73,1,1
2026-03-24T09:47:50.974362,154,roze,649,445,0.0,613,1,0
2026-03-24T09:47:51.090293,147,zwart,1226,695,4.0,0,0,0
2026-03-24T09:47:51.090787,173,groen,441,409,0.0,74,1,1
2026-03-24T09:47:51.091037,154,roze,649,445,0.0,614,1,0
2026-03-24T09:47:51.221240,147,zwart,1225,689,6.0828,0,0,0
2026-03-24T09:47:51.221840,173,groen,442,409,1.0,75,1,1
2026-03-24T09:47:51.222599,154,roze,649,445,0.0,615,1,0
2026-03-24T09:47:51.346197,82,zwart,59,690,0.0,1,0,0
2026-03-24T09:47:51.347069,147,zwart,1224,685,4.1231,0,0,0
2026-03-24T09:47:51.347714,173,groen,442,409,0.0,76,1,1
2026-03-24T09:47:51.348395,154,roze,649,445,0.0,616,1,0
2026-03-24T09:47:51.473866,82,zwart,59,690,0.0,1,0,0
2026-03-24T09:47:51.474634,147,zwart,1224,685,0.0,1,0,0
2026-03-24T09:47:51.475367,173,groen,441,409,1.0,77,1,1
2026-03-24T09:47:51.475998,154,roze,649,445,0.0,617,1,0
2026-03-24T09:47:51.596423,82,zwart,59,691,1.0,1,0,0
